# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
   -0.455501   -0.033933    0.000000    0.026960    0.147262   -0.988730
   -0.455501   -0.025450    0.000000    0.023030    0.157674   -0.987223
   -0.455501   -0.016967    0.000000    0.017288    0.168440   -0.985560
   -0.455501   -0.008483    0.000000    0.009625    0.178639   -0.983868
   -0.455501    0.000000    0.000000    0.000276    0.187224   -0.982317
   -0.455501    0.008483    0.000000   -0.010125    0.193397   -0.981068
   -0.455501    0.016967    0.000000   -0.020672    0.196943   -0.980197
   -0.455501    0.025450    0.000000   -0.030454    0.198269   -0.979674
   -0.455501    0.033933    0.000000   -0.038768    0.198128   -0.979409
   -0.455501    0.042417    0.000000   -0.045173    0.197211   -0.979320
   -0.455501    0.050900    0.000000   -0.049401    0.195810   -0.979397
   -0.455501    0.059383    0.000000   -0.051252    0.193658   -0.979729
   -0.455501    0.067867    0.000000   -0.050555    0.189963   -0.980489
   -0.455501    0.076350    0.000000   -0.047256    0.183661   -0.981853
   -0.455501    0.084833    0.000000   -0.041556    0.173880   -0.983890
   -0.455501    0.093317    0.000000   -0.034010    0.160456   -0.986457
   -0.455501    0.101800    0.000000   -0.025419    0.144142   -0.989230
   -0.455501    0.110283    0.000000   -0.016573    0.126326   -0.991850
   -0.455501    0.118767    0.000000   -0.007991    0.108450   -0.994070
   -0.455501    0.127250    0.000000    0.000160    0.091543   -0.995801
   -0.455501    0.135733    0.000000    0.008002    0.076076   -0.997070
   -0.455501    0.144217    0.000000    0.015813    0.062057   -0.997947
   -0.455501    0.152700    0.000000    0.023918    0.049209   -0.998502
   -0.455501    0.161183    0.000000    0.032615    0.037108   -0.998779
  
   -0.440807   -0.678667    0.000000    0.365345   -0.186143    0.912071
   -0.440807   -0.670183    0.000000    0.375393   -0.187720    0.907657
   -0.440807   -0.661700    0.000000    0.382082   -0.188126    0.904777
   -0.440807   -0.653217    0.000000    0.386878   -0.188222    0.902717
   -0.440807   -0.644733    0.000000    0.391473   -0.188893    0.900593
   -0.440807   -0.636250    0.000000    0.397339   -0.190863    0.897604
   -0.440807   -0.627767    0.000000    0.405411   -0.194583    0.893185
   -0.440807   -0.619283    0.000000    0.415867   -0.200160    0.887125
   -0.440807   -0.610800    0.000000    0.427977   -0.207304    0.879693
   -0.440807   -0.602317    0.000000    0.440055   -0.215284    0.871782
   -0.440807   -0.593833    0.000000    0.449618   -0.222973    0.864943
   -0.440807   -0.585350    0.000000    0.453906   -0.229044    0.861108
   -0.440807   -0.576867    0.000000    0.450724   -0.232329    0.861900
   -0.440807   -0.568383    0.000000    0.439267   -0.232217    0.867825
   -0.440807   -0.559900    0.000000    0.420486   -0.228889    0.877953
   -0.440807   -0.551417    0.000000    0.396724   -0.223233    0.890380
   -0.440807   -0.542933    0.000000    0.370846   -0.216485    0.903110
   -0.440807   -0.534450    0.000000    0.345357   -0.209819    0.914715
   -0.440807   -0.525967    0.000000    0.321915   -0.204068    0.924515
   -0.440807   -0.517483    0.000000    0.301267   -0.199625    0.932410
   -0.440807   -0.509000    0.000000    0.283434   -0.196487    0.938647
   -0.440807   -0.500517    0.000000    0.267967   -0.194346    0.943622
   -0.440807   -0.492033    0.000000    0.254180   -0.192702    0.947765
   -0.440807   -0.483550    0.000000    0.241350   -0.190997    0.951457
   -0.440807   -0.475067    0.000000    0.228885   -0.188762    0.954977
   -0.440807   -0.466583    0.000000    0.216431   -0.185737    0.958467
   -0.440807   -0.458100    0.000000    0.203904   -0.181938    0.961936
   -0.440807   -0.449617    0.000000    0.191421   -0.177622    0.965302
   -0.440807   -0.441133    0.000000    0.179182   -0.173178    0.968454
   -0.440807   -0.432650    0.000000    0.167346   -0.168997    0.971306
   -0.440807   -0.424167    0.000000    0.155951   -0.165368    0.973824
   -0.440807   -0.415683    0.000000    0.144891   -0.162419    0.976026
   -0.440807   -0.407200    0.000000    0.133940   -0.160106    0.977970
   -0.440807   -0.398717    0.000000    0.122807   -0.158227    0.979736
   -0.440807   -0.390233    0.000000    0.111212   -0.156478    0.981400
   -0.440807   -0.381750    0.000000    0.098968   -0.154524    0.983020
   -0.440807   -0.373267    0.000000    0.086044   -0.152105    0.984612
   -0.440807   -0.364783    0.000000    0.072577   -0.149133    0.986150
   -0.440807   -0.356300    0.000000    0.058828   -0.145743    0.987572
   -0.440807   -0.347817    0.000000    0.045073   -0.142287    0.988799
   -0.440807   -0.339333    0.000000    0.031497   -0.139265    0.989754
   -0.440807   -0.330850    0.000000    0.018103   -0.137252    0.990371
   -0.440807   -0.322367    0.000000    0.004673   -0.136853    0.990580
   -0.440807   -0.313883    0.000000   -0.009267   -0.138728    0.990287
   -0.440807   -0.305400    0.000000   -0.024500   -0.143698    0.989318
   -0.440807   -0.296917    0.000000   -0.042287   -0.152973    0.987325
   -0.440807   -0.288433    0.000000   -0.064780   -0.168637    0.983547
   -0.440807   -0.279950    0.000000   -0.096109   -0.194808    0.976121
   -0.440807   -0.271467    0.000000   -0.145553   -0.240889    0.959576
   -0.440807   -0.262983    0.000000   -0.238806   -0.332820    0.912252
   -0.440807   -0.254500    0.000000   -0.460316   -0.551451    0.695709
   -0.440807   -0.246017    0.000000   -0.651065   -0.679281   -0.338660
   -0.440807   -0.237533    0.000000   -0.362993   -0.332147   -0.870583
   -0.440807   -0.229050    0.000000   -0.226795   -0.182200   -0.956748
   -0.440807   -0.220567    0.000000   -0.161640   -0.113361   -0.980317
   -0.440807   -0.212083    0.000000   -0.123397   -0.074416   -0.989563
   -0.440807   -0.203600    0.000000   -0.097748   -0.049174   -0.993996
   -0.440807   -0.195117    0.000000   -0.079000   -0.031228   -0.996385
   -0.440807   -0.186633    0.000000   -0.064488   -0.017559   -0.997764
   -0.440807   -0.178150    0.000000   -0.052788   -0.006534   -0.998584
   -0.440807   -0.169667    0.000000   -0.043038    0.002836   -0.999069
   -0.440807   -0.161183    0.000000   -0.034656    0.011210   -0.999336
   -0.440807   -0.152700    0.000000   -0.027209    0.019057   -0.999448
   -0.440807   -0.144217    0.000000   -0.020359    0.026720   -0.999436
   -0.440807   -0.135733    0.000000   -0.013849    0.034431   -0.999311
   -0.440807   -0.127250    0.000000   -0.007511    0.042314   -0.999076
   -0.440807   -0.118767    0.000000   -0.001285    0.050369   -0.998730
   -0.440807   -0.110283    0.000000    0.004776    0.058475   -0.998277
   -0.440807   -0.101800    0.000000    0.010508    0.066424   -0.997736
   -0.440807   -0.093317    0.000000    0.015687    0.073996   -0.997135
   -0.440807   -0.084833    0.000000    0.020095    0.081062   -0.996506
   -0.440807   -0.076350    0.000000    0.023582    0.087656   -0.995872
   -0.440807   -0.067867    0.000000    0.026081    0.093986   -0.995232
   -0.440807   -0.059383    0.000000    0.027579    0.100384   -0.994566
   -0.440807   -0.050900    0.000000    0.028056    0.107208   -0.993841
   -0.440807   -0.042417    0.000000    0.027422    0.114744   -0.993017
   -0.440807   -0.033933    0.000000    0.025482    0.123098   -0.992067
   -0.440807   -0.025450    0.000000    0.021961    0.132104   -0.990993
   -0.440807   -0.016967    0.000000    0.016591    0.141258   -0.989834
   -0.440807   -0.008483    0.000000    0.009283    0.149749   -0.988681
   -0.440807    0.000000    0.000000    0.000295    0.156651   -0.987654
   -0.440807    0.008483    0.000000   -0.009694    0.161257   -0.986865
   -0.440807    0.016967    0.000000   -0.019728    0.163366   -0.986368
   -0.440807    0.025450    0.000000   -0.028838    0.163320   -0.986152
   -0.440807    0.033933    0.000000   -0.036281    0.161765   -0.986162
   -0.440807    0.042417    0.000000   -0.041592    0.159289   -0.986355
   -0.440807    0.050900    0.000000   -0.044512    0.156155   -0.986729
   -0.440807    0.059383    0.000000   -0.044893    0.152198   -0.987330
   -0.440807    0.067867    0.000000   -0.042674    0.146895   -0.988231
   -0.440807    0.076350    0.000000   -0.037959    0.139595   -0.989481
   -0.440807    0.084833    0.000000   -0.031111    0.129856   -0.991045
   -0.440807    0.093317    0.000000   -0.022778    0.117748   -0.992782
   -0.440807    0.101800    0.000000   -0.013740    0.103908   -0.994492
   -0.440807    0.110283    0.000000   -0.004671    0.089300   -0.995994
   -0.440807    0.118767    0.000000    0.004049    0.074836   -0.997188
   -0.440807    0.127250    0.000000    0.012363    0.061113   -0.998054
   -0.440807    0.135733    0.000000    0.020463    0.048350   -0.998621
   -0.440807    0.144217    0.000000    0.028664    0.036458   -0.998924
   -0.440807    0.152700    0.000000    0.037322    0.025149   -0.998987
   -0.440807    0.161183    0.000000    0.046774    0.014023   -0.998807
   -0.440807    0.169667    0.000000    0.057313    0.002612   -0.998353
  
   -0.426113   -0.670183    0.000000    0.386192   -0.212825    0.897531
   -0.426113   -0.661700    0.000000    0.392480   -0.213731    0.894583
   -0.426113   -0.653217    0.000000    0.396519   -0.213960    0.892745
   -0.426113   -0.644733    0.000000    0.400161   -0.214562    0.890974
   -0.426113   -0.636250    0.000000    0.405099   -0.216449    0.888282
   -0.426113   -0.627767    0.000000    0.412530   -0.220253    0.883916
   -0.426113   -0.619283    0.000000    0.422954   -0.226256    0.877450
   -0.426113   -0.610800    0.000000    0.436029   -0.234323    0.868891
   -0.426113   -0.602317    0.000000    0.450466   -0.243856    0.858845
   -0.426113   -0.593833    0.000000    0.464080   -0.253793    0.848657
   -0.426113   -0.585350    0.000000    0.474115   -0.262738    0.840347
   -0.426113   -0.576867    0.000000    0.477925   -0.269278    0.836108
   -0.426113   -0.568383    0.000000    0.473815   -0.272397    0.837436
   -0.426113   -0.559900    0.000000    0.461636   -0.271811    0.844399
   -0.426113   -0.551417    0.000000    0.442814   -0.268040    0.855611
   -0.426113   -0.542933    0.000000    0.419766   -0.262165    0.868945
   -0.426113   -0.534450    0.000000    0.395064   -0.255419    0.882432
   -0.426113   -0.525967    0.000000    0.370743   -0.248812    0.894786
   -0.426113   -0.517483    0.000000    0.348004   -0.242924    0.905473
   -0.426113   -0.509000    0.000000    0.327247   -0.237876    0.914508
   -0.426113   -0.500517    0.000000    0.308295   -0.233421    0.922209
   -0.426113   -0.492033    0.000000    0.290661   -0.229094    0.928995
   -0.426113   -0.483550    0.000000    0.273799   -0.224392    0.935245
   -0.426113   -0.475067    0.000000    0.257301   -0.218951    0.941200
   -0.426113   -0.466583    0.000000    0.241000   -0.212665    0.946938
   -0.426113   -0.458100    0.000000    0.224967   -0.205716    0.952403
   -0.426113   -0.449617    0.000000    0.209416   -0.198490    0.957469
   -0.426113   -0.441133    0.000000    0.194572   -0.191452    0.962023
   -0.426113   -0.432650    0.000000    0.180564   -0.185003    0.966007
   -0.426113   -0.424167    0.000000    0.167367   -0.179397    0.969436
   -0.426113   -0.415683    0.000000    0.154799   -0.174698    0.972377
   -0.426113   -0.407200    0.000000    0.142566   -0.170788    0.974939
   -0.426113   -0.398717    0.000000    0.130321   -0.167397    0.977238
   -0.426113   -0.390233    0.000000    0.117742   -0.164159    0.979382
   -0.426113   -0.381750    0.000000    0.104622   -0.160704    0.981442
   -0.426113   -0.373267    0.000000    0.090923   -0.156754    0.983444
   -0.426113   -0.364783    0.000000    0.076792   -0.152225    0.985358
   -0.426113   -0.356300    0.000000    0.062506   -0.147269    0.987119
   -0.426113   -0.347817    0.000000    0.048368   -0.142250    0.988648
   -0.426113   -0.339333    0.000000    0.034585   -0.137654    0.989876
   -0.426113   -0.330850    0.000000    0.021199   -0.134005    0.990754
   -0.426113   -0.322367    0.000000    0.008048   -0.131805    0.991243
   -0.426113   -0.313883    0.000000   -0.005230   -0.131538    0.991297
   -0.426113   -0.305400    0.000000   -0.019209   -0.133725    0.990832
   -0.426113   -0.296917    0.000000   -0.034736   -0.139050    0.989676
   -0.426113   -0.288433    0.000000   -0.053105   -0.148577    0.987474
   -0.426113   -0.279950    0.000000   -0.076475   -0.164187    0.983460
   -0.426113   -0.271467    0.000000   -0.108912   -0.189596    0.975803
   -0.426113   -0.262983    0.000000   -0.159316   -0.233123    0.959308
   -0.426113   -0.254500    0.000000   -0.251255   -0.316768    0.914619
   -0.426113   -0.246017    0.000000   -0.457916   -0.506023    0.730927
   -0.426113   -0.237533    0.000000   -0.703407   -0.689248   -0.173652
   -0.426113   -0.229050    0.000000   -0.418600   -0.366241   -0.831049
   -0.426113   -0.220567    0.000000   -0.255875   -0.200407   -0.945709
   -0.426113   -0.212083    0.000000   -0.179146   -0.125322   -0.975808
   -0.426113   -0.203600    0.000000   -0.135171   -0.083748   -0.987277
   -0.426113   -0.195117    0.000000   -0.106343   -0.057337   -0.992675
   -0.426113   -0.186633    0.000000   -0.085707   -0.038906   -0.995560
   -0.426113   -0.178150    0.000000   -0.070009   -0.025102   -0.997230
   -0.426113   -0.169667    0.000000   -0.057503   -0.014130   -0.998245
   -0.426113   -0.161183    0.000000   -0.047138   -0.004922   -0.998876
   -0.426113   -0.152700    0.000000   -0.038213    0.003216   -0.999264
   -0.426113   -0.144217    0.000000   -0.030232    0.010758   -0.999485
   -0.426113   -0.135733    0.000000   -0.022834    0.018028   -0.999577
   -0.426113   -0.127250    0.000000   -0.015780    0.025229   -0.999557
   -0.426113   -0.118767    0.000000   -0.008950    0.032446   -0.999433
   -0.426113   -0.110283    0.000000   -0.002348    0.039653   -0.999211
   -0.426113   -0.101800    0.000000    0.003909    0.046742   -0.998899
   -0.426113   -0.093317    0.000000    0.009634    0.053573   -0.998517
   -0.426113   -0.084833    0.000000    0.014627    0.060051   -0.998088
   -0.426113   -0.076350    0.000000    0.018735    0.066183   -0.997632
   -0.426113   -0.067867    0.000000    0.021876    0.072100   -0.997157
   -0.426113   -0.059383    0.000000    0.024018    0.078030   -0.996662
   -0.426113   -0.050900    0.000000    0.025123    0.084230   -0.996130
   -0.426113   -0.042417    0.000000    0.025093    0.090905   -0.995543
   -0.426113   -0.033933    0.000000    0.023734    0.098121   -0.994891
   -0.426113   -0.025450    0.000000    0.020777    0.105717   -0.994179
   -0.426113   -0.016967    0.000000    0.015962    0.113250   -0.993438
   -0.426113   -0.008483    0.000000    0.009209    0.120017   -0.992729
   -0.426113    0.000000    0.000000    0.000798    0.125223   -0.992128
   -0.426113    0.008483    0.000000   -0.008564    0.128273   -0.991702
   -0.426113    0.016967    0.000000   -0.017881    0.129013   -0.991482
   -0.426113    0.025450    0.000000   -0.026157    0.127762   -0.991460
   -0.426113    0.033933    0.000000   -0.032631    0.125088   -0.991609
   -0.426113    0.042417    0.000000   -0.036849    0.121516   -0.991905
   -0.426113    0.050900    0.000000   -0.038591    0.117314   -0.992345
   -0.426113    0.059383    0.000000   -0.037779    0.112434   -0.992941
